APTS Ext ID,Currency ISO Code,Description,Dimension 1 Value Type,Dimension 2 Value Type,Dimension 3 Value Type,Dimension 4 Value Type,Dimension 5 Value Type,Dimension 6 Value Type,Enable Date Range,Enable Usage Indexing,Export Price List Item Name,Export Price List Name,Initial Rows,Is Cumulative Range (Deprecated),Matrix Id,Matrix Type,Number Of Entries,Sequence,Stop Processing More Matrices,Apttus_Config2__PriceListItemId__r.APTS Migration Ext ID,Apttus_Config2__PriceListItemId__r.Item Id,Apttus_Config2__Dimension1Id__r.Dimension Name,Apttus_Config2__Dimension2Id__r.Dimension Name,Apttus_Config2__Dimension3Id__r.Dimension Name,Apttus_Config2__Dimension4Id__r.Dimension Name,Apttus_Config2__Dimension5Id__r.Dimension Name,Apttus_Config2__Dimension6Id__r.Dimension Name
378,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to Airport,ILSU DE 2017 V3,5,FALSE,PM-0000000618,Dimension,8,1,FALSE,4008,PI-0000003403,Destination Code,,,,,
379,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - Airport to School,ILSU DE 2017 V3,5,FALSE,PM-0000000619,Dimension,8,1,FALSE,4009,PI-0000003404,Destination Code,,,,,
380,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - Airport to School to Airport,ILSU DE 2017 V3,5,FALSE,PM-0000000620,Dimension,8,1,FALSE,4206,PI-0000003405,Destination Code,,,,,
381,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LHR Airport to School,ILSU DE 2017 V3,5,FALSE,PM-0000000621,Dimension,4,1,FALSE,4010,PI-0000003406,Destination Code,,,,,
382,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LHR Airport to School to LHR Airport,ILSU DE 2017 V3,5,FALSE,PM-0000000622,Dimension,4,1,FALSE,4012,PI-0000003408,Destination Code,,,,,
383,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LGW Airport to School,ILSU DE 2017 V3,5,FALSE,PM-0000000623,Dimension,4,1,FALSE,4013,PI-0000003409,Destination Code,,,,,
384,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LGW Airport,ILSU DE 2017 V3,5,FALSE,PM-0000000624,Dimension,4,1,FALSE,4014,PI-0000003410,Destination Code,,,,,
385,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LHR Airport,ILSU DE 2017 V3,5,FALSE,PM-0000000625,Dimension,4,1,FALSE,4011,PI-0000003407,Destination Code,,,,,
386,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LGW Airport to School to LGW Airport,ILSU DE 2017 V3,5,FALSE,PM-0000000626,Dimension,4,1,FALSE,4015,PI-0000003411,Destination Code,,,,,
387,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - STN Airport to School,ILSU DE 2017 V3,5,FALSE,PM-0000000627,Dimension,4,1,FALSE,4016,PI-0000003412,Destination Code,,,,,
388,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to STN Airport,ILSU DE 2017 V3,5,FALSE,PM-0000000628,Dimension,4,1,FALSE,4017,PI-0000003413,Destination Code,,,,,
