Adjustment Heading,Articles Heading,Code Heading,Comments Heading,Course Description Heading,Currency ISO Code,Description Translation,Discount Heading,Duration Heading,General heading,GeneralInfo Translation,Grand Total Heading,Incentive,Incentive Heading,Initial Price Heading,Insurance Heading,Language,Lessons Descriptions Translation,Market,No of Weeks Heading,Optional Heading,Price Heading,Product,Product Name Translation,Promotions Heading,Total Heading,Transalation Name,Unique Record Identifier,Valid Until Heading,RecordType.Name,Incentive__r.Incentive Name,Product__r.Product Name
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTd1QAE","Cherry Hinton Residence Single","","","T-143","USB EN RESS-CHER","","Product Translation","","Cherry Hinton Residence Single"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTf3QAE","Cherry Hinton Residence Single Extra Night","","","T-144","USB EN RESSX-CHER","","Product Translation","","Cherry Hinton Residence Single Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTgeQAE","City Biking Tour","","","T-145","USB EN APVIC","","Product Translation","","City Biking Tour"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTF4QAM","City Chambers Multi","","","T-146","USB EN RESM-CHAM","","Product Translation","","City Chambers Multi"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTKUQA2","City Chambers Multi Extra Night","","","T-147","USB EN RESMX-CHAM","","Product Translation","","City Chambers Multi Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTmbQAE","City Chambers Twin","","","T-148","USB EN REST-CHAM","","Product Translation","","City Chambers Twin"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTC2QAM","City Chambers Twin Extra Night","","","T-149","USB EN RESTX-CHAM","","Product Translation","","City Chambers Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTLxQAM","City Lodge Single","","","T-150","USB EN RESS-CLOD","","Product Translation","","City Lodge Single"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTLyQAM","City Lodge Single Extra Night","","","T-151","USB EN RESSX-CLOD","","Product Translation","","City Lodge Single Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTLzQAM","City Tour and Everglades","","","T-152","USB EN DCPMIA","","Product Translation","","City Tour and Everglades"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTd2QAE","Clare College Junior Residence Single","","","T-153","USB EN RESS-CLAC","","Product Translation","","Clare College Junior Residence Single"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTf4QAE","Clare College Junior Residence Single Extra Night","","","T-154","USB EN RESSX-CLAC","","Product Translation","","Clare College Junior Residence Single Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTmcQAE","Clare College Junior Residence Twin","","","T-155","USB EN REST-CLJU","","Product Translation","","Clare College Junior Residence Twin"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTC4QAM","Clare College Junior Residence Twin Extra Night","","","T-156","USB EN RESTX-CLJU","","Product Translation","","Clare College Junior Residence Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTF5QAM","Clarence Park Multi","","","T-157","USB EN RESM-CLAR","","Product Translation","","Clarence Park Multi"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTKVQA2","Clarence Park Multi Extra Night","","","T-158","USB EN RESMX-CLAR","","Product Translation","","Clarence Park Multi Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTC3QAM","Clarence Park Twin Extra Night","","","T-159","USB EN RESTX-CLAR","","Product Translation","","Clarence Park Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTM0QAM","Clifton Residence Multi","","","T-160","USB EN RESM-CLIF","","Product Translation","","Clifton Residence Multi"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTM1QAM","Clifton Residence Multi Extra Night","","","T-161","USB EN RESMX-CLIF","","Product Translation","","Clifton Residence Multi Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTM2QAM","Clifton Residence Single","","","T-162","USB EN RESS-CLIF","","Product Translation","","Clifton Residence Single"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTM3QAM","Clifton Residence Single Extra Night","","","T-163","USB EN RESSX-CLIF","","Product Translation","","Clifton Residence Single Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTM4QAM","Clifton Residence Twin","","","T-164","USB EN REST-CLIF","","Product Translation","","Clifton Residence Twin"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTM5QAM","Clifton Residence Twin Extra Night","","","T-165","USB EN RESTX-CLIF","","Product Translation","","Clifton Residence Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTd3QAE","Clive Booth Single","","","T-166","USB EN RESS-CLIV","","Product Translation","","Clive Booth Single"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTf5QAE","Clive Booth Single Extra Night","","","T-167","USB EN RESSX-CLIV","","Product Translation","","Clive Booth Single Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTgbQAE","CN Tower","","","T-168","USB EN APTOO","","Product Translation","","CN Tower"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTM6QAM","Cooking class","","","T-169","USB EN AP2BAR","","Product Translation","","Cooking class"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTM7QAM","Cool Pack","","","T-170","USB EN DCPSIN","","Product Translation","","Cool Pack"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTM8QAM","Costa Brava and D'Ali' Museum","","","T-171","USB EN DCPBAR","","Product Translation","","Costa Brava and D'Ali' Museum"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMAQA2","Course Literature (Business English SPIN)","","","T-172","USB EN COLBES","","Product Translation","","Course Literature (Business English)"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMCQA2","Course Literature Exam","","","T-173","USB EN COLEX","","Product Translation","","Course Literature Exam"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTA1QAM","Cultural Sydney","","","T-174","USB EN AP2SYD","","Product Translation","","Cultural Sydney"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTVAQA2","Culture (Oxford & Stratford)","","","T-175","USB EN DCPCAC","","Product Translation","","Culture (Oxford & Stratford) from Clare College"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTVBQA2","Culture (Oxford & Stratford)","","","T-176","USB EN DCPCAM","","Product Translation","","Culture (Oxford & Stratford)"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMEQA2","Dean Hamlet Residence Multi Peak","","","T-177","USB EN RESM-HAMLP","","Product Translation","","Dean Hamlet Residence Multi Peak"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMFQA2","Dean Hamlet Residence Multi Peak Extra Night","","","T-178","USB EN RESMX-HAMLP","","Product Translation","","Dean Hamlet Residence Multi Peak Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMGQA2","Dean Hamlet Residence Twin Peak","","","T-179","USB EN REST-HAMLP","","Product Translation","","Dean Hamlet Residence Twin Peak"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMHQA2","Dean Hamlet Residence Twin Peak Extra Night","","","T-180","USB EN RESTX-HAMLP","","Product Translation","","Dean Hamlet Residence Twin Peak Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMIQA2","Deluxe Surf and Turf","","","T-181","USB EN APHNL","","Product Translation","","Deluxe Surf and Turf"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTOZQA2","Demilitarized Zone Tour","","","T-182","USB EN DCPSEO","","Product Translation","","Demilitarized Zone Tour"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMJQA2","Dinner Supplement","","","T-183","USB EN DINS","","Product Translation","","Dinner Supplement"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTVOQA2","Discover Manhattan","","","T-184","USB EN DCPNYC","","Product Translation","","Discover Manhattan"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kT9PQAU","Discover Manhattan and Boston (or Washington D.C.)","","","T-185","USB EN DCP2NYC","","Product Translation","","Discover Manhattan and Boston (or Washington D.C.)"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTVNQA2","Discovery City Pack","","","T-186","USB EN DCPNIC","","Product Translation","","Discovery City Pack Nice"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTVIQA2","Discovery Pack Andalucía","","","T-187","USB EN DCPMAA","","Product Translation","","Discovery Pack AndalucÃ­a"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kT9KQAU","Discovery Pack Morocco","","","T-188","USB EN DCP2MAA","","Product Translation","","Discovery Pack Morocco"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMKQA2","Disneyland Adventure","","","T-189","USB EN AP2SDO","","Product Translation","","Disneyland Adventure"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTF9QAM","District Hotel Multi","","","T-190","USB EN RESM-DIST","","Product Translation","","District Hotel Multi"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTXaQAM","District Hotel Multi Extra Night","","","T-191","USB EN RESMX-DIST","","Product Translation","","District Hotel Multi Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMLQA2","Diving Course - Advanced","","","T-192","USB EN AP3MSJ","","Product Translation","","Diving Course - Advanced"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMMQA2","Diving Course - Beginner","","","T-193","USB EN AP2MSJ","","Product Translation","","Diving Course - Beginner"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTd6QAE","Dorset House Single","","","T-194","USB EN RESS-DORS","","Product Translation","","Dorset House Single"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTf8QAE","Dorset House Single Extra Night","","","T-195","USB EN RESSX-DORS","","Product Translation","","Dorset House Single Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMNQA2","Dream World Theme Park","","","T-196","USB EN AP2BRS","","Product Translation","","Dream World Theme Park"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTFAQA2","Eastbourne Junior Summer Residence Multi","","","T-197","USB EN RESM-EASR","","Product Translation","","Eastbourne Junior Summer Residence Multi"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTXbQAM","Eastbourne Junior Summer Residence Multi Extra Night","","","T-198","USB EN RESMX-EASR","","Product Translation","","Eastbourne Junior Summer Residence Multi Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTmfQAE","Eastbourne Junior Summer Residence Twin","","","T-199","USB EN REST-EASR","","Product Translation","","Eastbourne Junior Summer Residence Twin"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTC7QAM","Eastbourne Junior Summer Residence Twin Extra Night","","","T-200","USB EN RESTX-EASR","","Product Translation","","Eastbourne Junior Summer Residence Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTmiQAE","Eastbourne Senior Summer Residence Twin","","","T-201","USB EN REST-ESSR","","Product Translation","","Eastbourne Senior Summer Residence Twin"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTCAQA2","Eastbourne Senior Summer Residence Twin Extra Night","","","T-202","USB EN RESTX-ESSR","","Product Translation","","Eastbourne Senior Summer Residence Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMOQA2","EF College Campus Multi","","","T-203","USB EN RESM-PLIH","","Product Translation","","EF College Campus Multi San Diego Point Loma"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTJGQA2","EF College Campus Multi","","","T-204","USB EN RESM-NYCC","","Product Translation","","EF College Campus Multi New York"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTMPQA2","EF College Campus Multi Extra Night","","","T-205","USB EN RESMX-PLIH","","Product Translation","","EF College Campus Multi Extra Night San Diego Point Loma"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTXyQAM","EF College Campus Multi Extra Night","","","T-206","USB EN RESMX-NYCC","","Product Translation","","EF College Campus Multi Extra Night New York"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTB7QAM","EF College Campus Single","","","T-207","USB EN RESS-NYCC","","Product Translation","","EF College Campus Single New York"
