Active,Actual Icon Size,Available Programs,AY Course Type,Bundle Invoice Level,Configuration Type,Course Pricing,Currency ISO Code,Destination Location,Discontinued Date,Effective Date,Effective Start Date,Enable Start Date & End Date,Exclude From Sitemap,Expiration Date,Has Attributes,Has Defaults,Has Options,Has Search Attributes,Is Optional,Launch Date,Must Configure,Price Override Allowed,Product Code,Product Description,Product Family,Product Name,Product Subtype,Product Type,Qunatity Modifiable,TI Pricing,Uom,Version
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RGN2","","","Region Choice (2)","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RGN3","","","Region Choice (3)","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RGN4","","","Region Choice (4)","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RGN5","","","Region Choice (5)","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RGN6","","","Region Choice (6)","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RGNA","","","Region Choice Application Fee","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RGNST","","","Region Choice State","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RGNST1","","","Region Choice State CA FL & New England","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RGNST2Â ","","","Region Choice Other States","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RGNSTA","","","State choice application fee","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RP","","","Reunion Party","Reunion Party","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RP1","","","Reunion Party 1 ticket","Reunion Party","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RP14_1_HB","","","RP14_1_HB","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RP14_1_HH","","","RP14_1_HH","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","APBOI","","","Ski Weekend","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SD","","","Special Diet","Meals","Other","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","true","STAA","","","Special Travel Arrangement Arrival","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","true","STAD","","","Special Travel Arrangement Departure","Departure Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-COTU","","Accommodation","Oxford Intl House Cotuit Multi Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-DAYS","","Accommodation","Pacifica Residence Multi Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-DIST","","Accommodation","District Hotel Multi Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-EASR","","Accommodation","Eastbourne Junior Summer Residence Multi Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-ELCNO","","Accommodation","El Convento Multi Off Peak Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-ELCNP","","Accommodation","El Convento Multi Peak Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-ELCO","","Accommodation","Eldorado Coast Hotel Multi Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-FORTP","","Accommodation","Fortina Residence Multi Peak Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-GECB","","Accommodation","GEC Burnaby Heights Multi Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-GHPA","","Accommodation","Guesthouse Painther Multi Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-GRVI","","Accommodation","Grandville Multi Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-HA11","","Accommodation","Harrington 111 Davisville Multi Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-HA33","","Accommodation","Harrington 33 Bay Multi Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-HA77","","Accommodation","Harrington 77 Davisville Multi Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
